target_id,method,k,effective_k,f1,mcc
8HSP|1|V,lf,500,500,0.9090909090909091,0.9083644288874946
8P8B|1|5,lf,1,1,0.0,-0.01606231415508089
8P8B|1|5,lf,50,50,0.7142857142857143,0.7421082385212817
8P8B|1|5,lf,100,100,0.7142857142857143,0.7421082385212817
8P8B|1|5,lf,200,200,0.7142857142857143,0.7421082385212817
8P8B|1|5,lf,500,500,0.7142857142857143,0.7421082385212817
2DLC|1|Y,lf,1,1,0.888888888888889,0.888781810106062
2DLC|1|Y,lf,50,50,0.888888888888889,0.888781810106062
2DLC|1|Y,lf,100,100,0.888888888888889,0.888781810106062
2DLC|1|Y,lf,200,200,0.888888888888889,0.888781810106062
2DLC|1|Y,lf,500,500,0.888888888888889,0.888781810106062
8CBK|1|T,lf,1,1,0.5,0.4976073945090136
8CBK|1|T,lf,50,50,0.8888888888888888,0.8881784523245223
8CBK|1|T,lf,100,100,0.8888888888888888,0.8881784523245223
8CBK|1|T,lf,200,200,0.8888888888888888,0.8881784523245223
8CBK|1|T,lf,500,500,0.8888888888888888,0.8881784523245223
8CBO|1|T,lf,1,1,0.5333333333333333,0.530280340710397
8CBO|1|T,lf,50,50,0.7878787878787878,0.7951525442002931
8CBO|1|T,lf,100,100,0.7878787878787878,0.7951525442002931
8CBO|1|T,lf,200,200,0.7878787878787878,0.7951525442002931
8CBO|1|T,lf,500,500,0.7878787878787878,0.7951525442002931
8D29|1|C,lf,1,1,0.888888888888889,0.8928083169289905
8D29|1|C,lf,50,50,0.888888888888889,0.8928083169289905
8D29|1|C,lf,100,100,0.888888888888889,0.8928083169289905
8D29|1|C,lf,200,200,0.888888888888889,0.8928083169289905
8D29|1|C,lf,500,500,0.888888888888889,0.8928083169289905
7U4A|1|A,lf,1,1,0.6382978723404256,0.6360808741041047
7U4A|1|A,lf,50,50,0.8085106382978724,0.8083174892083977
7U4A|1|A,lf,100,100,0.8085106382978724,0.8083174892083977
7U4A|1|A,lf,200,200,0.8085106382978724,0.8083174892083977
7U4A|1|A,lf,500,500,0.8085106382978724,0.8083174892083977
8D29|1|F,lf,1,1,0.888888888888889,0.8928083169289905
8D29|1|F,lf,50,50,0.888888888888889,0.8928083169289905
8D29|1|F,lf,100,100,0.888888888888889,0.8928083169289905
8D29|1|F,lf,200,200,0.888888888888889,0.8928083169289905
8D29|1|F,lf,500,500,0.888888888888889,0.8928083169289905
9DPL|1|C,lf,1,1,0.5116279069767442,0.5077413070399043
9DPL|1|C,lf,50,50,0.8717948717948718,0.8734689063645772
9DPL|1|C,lf,100,100,0.8717948717948718,0.8734689063645772
9DPL|1|C,lf,200,200,0.8717948717948718,0.8734689063645772
9DPL|1|C,lf,500,500,0.8717948717948718,0.8734689063645772
7UO5|1|B,lf,1,1,0.5294117647058822,0.541533638638843
7UO5|1|B,lf,50,50,0.6305418719211824,0.644695689921189
7UO5|1|B,lf,100,100,0.6305418719211824,0.644695689921189
7UO5|1|B,lf,200,200,0.6305418719211824,0.644695689921189
7UO5|1|B,lf,500,500,0.6534653465346534,0.6676134324039597
7UO0|1|C,lf,1,1,0.4444444444444445,0.44166778241675514
7UO0|1|C,lf,50,50,0.8636363636363636,0.8636334597185593
7UO0|1|C,lf,100,100,0.8636363636363636,0.8636334597185593
7UO0|1|C,lf,200,200,0.8636363636363636,0.8636334597185593
7UO0|1|C,lf,500,500,0.8636363636363636,0.8636334597185593
7UQB|1|6,lf,1,1,0.23076923076923078,0.22467166979362102
7UQB|1|6,lf,50,50,0.33333333333333337,0.3296557323078286
7UQB|1|6,lf,100,100,0.33333333333333337,0.3296557323078286
7UQB|1|6,lf,200,200,0.33333333333333337,0.3296557323078286
7UQB|1|6,lf,500,500,0.33333333333333337,0.3296557323078286
7UR5|1|v,lf,1,1,0.9090909090909091,0.9086148630290946
7UR5|1|v,lf,50,50,0.9090909090909091,0.9086148630290946
7UR5|1|v,lf,100,100,0.9090909090909091,0.9086148630290946
7UR5|1|v,lf,200,200,0.9090909090909091,0.9086148630290946
7UR5|1|v,lf,500,500,0.9090909090909091,0.9086148630290946
7UZ0|1|A,lf,1,1,0.5384615384615384,0.5355617332519077
7UZ0|1|A,lf,50,50,0.9615384615384615,0.9619853293583132
7UZ0|1|A,lf,100,100,0.9615384615384615,0.9619853293583132
7UZ0|1|A,lf,200,200,0.9615384615384615,0.9619853293583132
7UZ0|1|A,lf,500,500,0.9615384615384615,0.9619853293583132
7TZS|1|X,lf,1,1,0.20512820512820512,0.2014277015982487
7TZS|1|X,lf,50,50,0.6153846153846153,0.6179478899204027
7TZS|1|X,lf,100,100,0.6153846153846153,0.6179478899204027
7TZS|1|X,lf,200,200,0.6153846153846153,0.6179478899204027
7TZS|1|X,lf,500,500,0.6153846153846153,0.6179478899204027
8ZAU|1|A,lf,1,1,0.9500000000000001,0.9507685712477195
8ZAU|1|A,lf,50,50,0.975609756097561,0.9756839506841293
8ZAU|1|A,lf,100,100,0.975609756097561,0.9756839506841293
8ZAU|1|A,lf,200,200,0.975609756097561,0.9756839506841293
8ZAU|1|A,lf,500,500,0.975609756097561,0.9756839506841293
7VNV|1|A,lf,1,1,0.8,0.8154026047322461
7VNV|1|A,lf,50,50,0.8648648648648648,0.8720357170666004
7VNV|1|A,lf,100,100,0.8648648648648648,0.8720357170666004
7VNV|1|A,lf,200,200,0.8648648648648648,0.8720357170666004
7VNV|1|A,lf,500,500,0.8648648648648648,0.8720357170666004
8EUY|1|6,lf,1,1,0.0,-0.005847878220981795
8EUY|1|6,lf,50,50,0.0,-0.005847878220981795
8EUY|1|6,lf,100,100,0.0,-0.005847878220981795
8EUY|1|6,lf,200,200,0.0,-0.005847878220981795
8EUY|1|6,lf,500,500,0.0,-0.005847878220981795
5FJC|1|A,lf,1,1,0.7636363636363636,0.7632627062304442
5FJC|1|A,lf,50,50,0.8727272727272727,0.873223120802775
5FJC|1|A,lf,100,100,0.8727272727272727,0.873223120802775
5FJC|1|A,lf,200,200,0.8727272727272727,0.873223120802775
5FJC|1|A,lf,500,500,0.8727272727272727,0.873223120802775
8EVT|1|EC,lf,1,1,0.0,-0.004879360956421145
8EVT|1|EC,lf,50,50,0.25000000000000006,0.2663688592781519
8EVT|1|EC,lf,100,100,0.25000000000000006,0.2663688592781519
8EVT|1|EC,lf,200,200,0.25000000000000006,0.2663688592781519
8EVT|1|EC,lf,500,500,0.25000000000000006,0.2663688592781519
9CFN|1|B,lf,1,1,0.45161290322580644,0.44585141337813816
9CFN|1|B,lf,50,50,0.5384615384615384,0.5495529029662681
9CFN|1|B,lf,100,100,0.5384615384615384,0.5495529029662681
9CFN|1|B,lf,200,200,0.5384615384615384,0.5495529029662681
9CFN|1|B,lf,500,500,0.5384615384615384,0.5495529029662681
8SP9|1|C,lf,1,1,0.8817204301075268,0.8824092285077774
8SP9|1|C,lf,50,50,0.968421052631579,0.9687451552347672
8SP9|1|C,lf,100,100,0.968421052631579,0.9687451552347672
8SP9|1|C,lf,200,200,0.968421052631579,0.9687451552347672
8SP9|1|C,lf,500,500,0.968421052631579,0.9687451552347672
8SYK|1|A,lf,1,1,0.8518518518518519,0.8565058071678219
8SYK|1|A,lf,50,50,0.8727272727272727,0.879337171380238
8SYK|1|A,lf,100,100,0.8727272727272727,0.879337171380238
8SYK|1|A,lf,200,200,0.8727272727272727,0.879337171380238
8SYK|1|A,lf,500,500,0.8727272727272727,0.879337171380238
9D9O|1|R,lf,1,1,0.9565217391304348,0.9566534291590708
9D9O|1|R,lf,50,50,0.9565217391304348,0.9566534291590708
9D9O|1|R,lf,100,100,0.9565217391304348,0.9566534291590708
9D9O|1|R,lf,200,200,0.9565217391304348,0.9566534291590708
9D9O|1|R,lf,500,500,0.9565217391304348,0.9566534291590708
9DTT|1|B,lf,1,1,0.7179487179487181,0.7357740261419532
9DTT|1|B,lf,50,50,0.7179487179487181,0.7357740261419532
9DTT|1|B,lf,100,100,0.7179487179487181,0.7357740261419532
9DTT|1|B,lf,200,200,0.7179487179487181,0.7357740261419532
9DTT|1|B,lf,500,500,0.7179487179487181,0.7357740261419532
8U5Z|1|A,lf,1,1,0.8571428571428571,0.8646364287063979
8U5Z|1|A,lf,50,50,0.923076923076923,0.9250779592927456
8U5Z|1|A,lf,100,100,0.923076923076923,0.9250779592927456
8U5Z|1|A,lf,200,200,0.923076923076923,0.9250779592927456
8U5Z|1|A,lf,500,500,0.923076923076923,0.9250779592927456
8UIW|1|N,lf,1,1,0.7777777777777778,0.7778871394775034
8UIW|1|N,lf,50,50,0.8732394366197183,0.8748129184200419
8UIW|1|N,lf,100,100,0.8732394366197183,0.8748129184200419
8UIW|1|N,lf,200,200,0.8732394366197183,0.8748129184200419
8UIW|1|N,lf,500,500,0.8732394366197183,0.8748129184200419
8UO6|1|B,lf,1,1,0.9555555555555557,0.9555684591810172
8UO6|1|B,lf,50,50,0.9555555555555557,0.9555684591810172
8UO6|1|B,lf,100,100,0.9555555555555557,0.9555684591810172
8UO6|1|B,lf,200,200,0.9555555555555557,0.9555684591810172
8UO6|1|B,lf,500,500,0.9555555555555557,0.9555684591810172
9E73|1|A,lf,1,1,0.3103448275862069,0.30882850682473306
9E73|1|A,lf,50,50,0.3793103448275862,0.3780804480550783
9E73|1|A,lf,100,100,0.41025641025641024,0.40932890994262294
9E73|1|A,lf,200,200,0.4576271186440678,0.4571422094169862
9E73|1|A,lf,500,500,0.5739130434782609,0.5732738879926914
9E74|1|A,lf,1,1,0.378698224852071,0.3771607164085192
9E74|1|A,lf,50,50,0.5714285714285714,0.5704226916232644
9E74|1|A,lf,100,100,0.6046511627906976,0.6042068594077771
9E74|1|A,lf,200,200,0.6046511627906976,0.6042068594077771
9E74|1|A,lf,500,500,0.6941176470588235,0.6937088889657651
9E7E|1|C,lf,1,1,0.7659574468085106,0.7726093011276819
9E7E|1|C,lf,50,50,0.8444444444444444,0.8484264740166225
9E7E|1|C,lf,100,100,0.8444444444444444,0.8484264740166225
9E7E|1|C,lf,200,200,0.8444444444444444,0.8484264740166225
9E7E|1|C,lf,500,500,0.8444444444444444,0.8484264740166225
9E8Z|1|J,lf,1,1,0.6666666666666666,0.7040567017729
9E8Z|1|J,lf,50,50,0.8,0.8147375198231367
9E8Z|1|J,lf,100,100,0.8,0.8147375198231367
9E8Z|1|J,lf,200,200,0.8,0.8147375198231367
9E8Z|1|J,lf,500,500,0.8,0.8147375198231367
8UXA|1|AM,lf,1,1,0.26666666666666666,0.2876480007585402
8UXA|1|AM,lf,50,50,0.6206896551724138,0.6695204670172643
8UXA|1|AM,lf,100,100,0.6206896551724138,0.6695204670172643
8UXA|1|AM,lf,200,200,0.6206896551724138,0.6695204670172643
8UXA|1|AM,lf,500,500,0.6206896551724138,0.6695204670172643
8VUP|1|5,lf,1,1,0.48780487804878053,0.49161517186651665
8VUP|1|5,lf,50,50,0.8717948717948718,0.87829329168682
8VUP|1|5,lf,100,100,0.8717948717948718,0.87829329168682
8VUP|1|5,lf,200,200,0.8717948717948718,0.87829329168682
8VUP|1|5,lf,500,500,0.8717948717948718,0.87829329168682
9ENE|1|C,lf,1,1,0.41860465116279066,0.4196254575926909
9ENE|1|C,lf,50,50,0.8717948717948718,0.8734689063645772
9ENE|1|C,lf,100,100,0.8717948717948718,0.8734689063645772
9ENE|1|C,lf,200,200,0.8717948717948718,0.8734689063645772
9ENE|1|C,lf,500,500,0.8717948717948718,0.8734689063645772
9ENF|1|D,lf,1,1,0.3018867924528302,0.3019124629282133
9ENF|1|D,lf,50,50,0.8163265306122449,0.8195617780899264
9ENF|1|D,lf,100,100,0.8163265306122449,0.8195617780899264
9ENF|1|D,lf,200,200,0.8163265306122449,0.8195617780899264
9ENF|1|D,lf,500,500,0.8163265306122449,0.8195617780899264
9GMX|1|T,lf,1,1,0.3448275862068965,0.33779803377320927
9GMX|1|T,lf,50,50,0.8,0.8040443588184822
9GMX|1|T,lf,100,100,0.8,0.8040443588184822
9GMX|1|T,lf,200,200,0.8,0.8040443588184822
9GMX|1|T,lf,500,500,0.8,0.8040443588184822
9ERF|1|T,lf,1,1,0.3846153846153846,0.3786315114674736
9ERF|1|T,lf,50,50,0.5263157894736842,0.5419855282448974
9ERF|1|T,lf,100,100,0.5263157894736842,0.5419855282448974
9ERF|1|T,lf,200,200,0.5263157894736842,0.5419855282448974
9ERF|1|T,lf,500,500,0.5263157894736842,0.5419855282448974
8VSA|1|ATRN,lf,1,1,0.5333333333333333,0.5363415726765867
8VSA|1|ATRN,lf,50,50,0.9,0.9004372611318181
8VSA|1|ATRN,lf,100,100,0.9,0.9004372611318181
8VSA|1|ATRN,lf,200,200,0.9,0.9004372611318181
8VSA|1|ATRN,lf,500,500,0.9,0.9004372611318181
8VU0|1|C,lf,1,1,0.44897959183673475,0.4450691821656352
8VU0|1|C,lf,50,50,0.9777777777777777,0.9778463614236199
8VU0|1|C,lf,100,100,0.9777777777777777,0.9778463614236199
8VU0|1|C,lf,200,200,0.9777777777777777,0.9778463614236199
8VU0|1|C,lf,500,500,0.9777777777777777,0.9778463614236199
8VVJ|1|A,lf,1,1,0.7222222222222222,0.7197197197197197
8VVJ|1|A,lf,50,50,0.972972972972973,0.9730849205921015
8VVJ|1|A,lf,100,100,0.972972972972973,0.9730849205921015
8VVJ|1|A,lf,200,200,0.972972972972973,0.9730849205921015
8VVJ|1|A,lf,500,500,0.972972972972973,0.9730849205921015
8VVQ|1|TA,lf,1,1,0.6222222222222222,0.6231732113214361
8VVQ|1|TA,lf,50,50,0.975609756097561,0.9757276372067598
8VVQ|1|TA,lf,100,100,0.975609756097561,0.9757276372067598
8VVQ|1|TA,lf,200,200,0.975609756097561,0.9757276372067598
8VVQ|1|TA,lf,500,500,0.975609756097561,0.9757276372067598
8VVQ|1|UA,lf,1,1,0.25,0.2502936794103532
8VVQ|1|UA,lf,50,50,0.7499999999999999,0.7622737478623794
8VVQ|1|UA,lf,100,100,0.7499999999999999,0.7622737478623794
8VVQ|1|UA,lf,200,200,0.7499999999999999,0.7622737478623794
8VVQ|1|UA,lf,500,500,0.7499999999999999,0.7622737478623794
8VVU|1|TA,lf,1,1,0.5777777777777778,0.578095961263921
8VVU|1|TA,lf,50,50,0.9268292682926829,0.926579108291255
8VVU|1|TA,lf,100,100,0.9268292682926829,0.926579108291255
8VVU|1|TA,lf,200,200,0.9268292682926829,0.926579108291255
8VVU|1|TA,lf,500,500,0.9268292682926829,0.926579108291255
8VZ6|1|R,lf,1,1,0.7199999999999999,0.7175833872221016
8VZ6|1|R,lf,50,50,0.75,0.7474226804123711
8VZ6|1|R,lf,100,100,0.75,0.7474226804123711
8VZ6|1|R,lf,200,200,0.75,0.7474226804123711
8VZ6|1|R,lf,500,500,0.75,0.7474226804123711
8WCS|1|G,lf,1,1,0.0,-0.005409290930673943
8WCS|1|G,lf,50,50,0.6363636363636364,0.6818507801828209
8WCS|1|G,lf,100,100,0.6666666666666666,0.7059482672502826
8WCS|1|G,lf,200,200,0.6666666666666666,0.7059482672502826
8WCS|1|G,lf,500,500,0.6666666666666666,0.7059482672502826
8WND|1|T,lf,1,1,0.30434782608695654,0.3032546098242527
8WND|1|T,lf,50,50,0.8780487804878049,0.8795148037698384
8WND|1|T,lf,100,100,0.8780487804878049,0.8795148037698384
8WND|1|T,lf,200,200,0.8780487804878049,0.8795148037698384
8WND|1|T,lf,500,500,0.8780487804878049,0.8795148037698384
9G4Q|1|A,lf,1,1,0.0,-0.011672709939248226
9G4Q|1|A,lf,50,50,0.6206896551724137,0.6359467574554625
9G4Q|1|A,lf,100,100,0.6206896551724137,0.6359467574554625
9G4Q|1|A,lf,200,200,0.6206896551724137,0.6359467574554625
9G4Q|1|A,lf,500,500,0.6206896551724137,0.6359467574554625
9G4R|1|A,lf,1,1,0.7407407407407408,0.7422147093407955
9G4R|1|A,lf,50,50,0.7407407407407408,0.7422147093407955
9G4R|1|A,lf,100,100,0.7407407407407408,0.7422147093407955
9G4R|1|A,lf,200,200,0.7407407407407408,0.7422147093407955
9G4R|1|A,lf,500,500,0.7407407407407408,0.7422147093407955
9G7C|5|A,lf,1,1,0.15555555555555556,0.17234520225327343
9G7C|5|A,lf,50,50,0.2666666666666667,0.29660385725791405
9G7C|5|A,lf,100,100,0.2666666666666667,0.29660385725791405
9G7C|5|A,lf,200,200,0.2696629213483146,0.29893116257016195
9G7C|5|A,lf,500,500,0.3191489361702128,0.3601725531347706
9GFT|1|A3,lf,1,1,0.5,0.49719796533269944
9GFT|1|A3,lf,50,50,0.9230769230769231,0.9228686885880921
9GFT|1|A3,lf,100,100,0.9230769230769231,0.9228686885880921
9GFT|1|A3,lf,200,200,0.9230769230769231,0.9228686885880921
9GFT|1|A3,lf,500,500,0.9230769230769231,0.9228686885880921
8YB6|1|C,lf,1,1,0.5263157894736842,0.5961389139258343
8YB6|1|C,lf,50,50,0.7692307692307693,0.7899193647073897
8YB6|1|C,lf,100,100,0.7692307692307693,0.7899193647073897
8YB6|1|C,lf,200,200,0.7692307692307693,0.7899193647073897
8YB6|1|C,lf,500,500,0.7692307692307693,0.7899193647073897
8YE9|1|C,lf,1,1,0.15,0.15623067064233573
8YE9|1|C,lf,50,50,0.5128205128205128,0.5419773957522571
8YE9|1|C,lf,100,100,0.5555555555555555,0.576589288632134
8YE9|1|C,lf,200,200,0.6486486486486487,0.6780887405051963
8YE9|1|C,lf,500,500,0.6486486486486487,0.6780887405051963
8YII|1|C,lf,1,1,0.9620253164556963,0.9624481407592428
8YII|1|C,lf,50,50,0.9620253164556963,0.9624481407592428
8YII|1|C,lf,100,100,0.9620253164556963,0.9624481407592428
8YII|1|C,lf,200,200,0.9620253164556963,0.9624481407592428
8YII|1|C,lf,500,500,0.9620253164556963,0.9624481407592428
9HLX|1|B,lf,1,1,0.7142857142857143,0.7435246482277196
9HLX|1|B,lf,50,50,0.9090909090909091,0.9123107137624812
9HLX|1|B,lf,100,100,0.9090909090909091,0.9123107137624812
9HLX|1|B,lf,200,200,0.9090909090909091,0.9123107137624812
9HLX|1|B,lf,500,500,0.9090909090909091,0.9123107137624812
8Z1G|1|T,lf,1,1,0.7272727272727273,0.7544262696536106
8Z1G|1|T,lf,50,50,0.7586206896551724,0.7687780524855102
8Z1G|1|T,lf,100,100,0.7586206896551724,0.7687780524855102
8Z1G|1|T,lf,200,200,0.7586206896551724,0.7687780524855102
8Z1G|1|T,lf,500,500,0.7586206896551724,0.7687780524855102
9HN7|1|C,lf,1,1,0.43750000000000006,0.4841419484056106
9HN7|1|C,lf,50,50,0.6,0.6532320541100909
9HN7|1|C,lf,100,100,0.6,0.6532320541100909
9HN7|1|C,lf,200,200,0.6,0.6532320541100909
9HN7|1|C,lf,500,500,0.6,0.6532320541100909
8Z70|1|s,lf,1,1,0.0,-0.004275173690393647
8Z70|1|s,lf,50,50,0.5,0.575926970005887
8Z70|1|s,lf,100,100,0.5,0.575926970005887
8Z70|1|s,lf,200,200,0.5,0.575926970005887
8Z70|1|s,lf,500,500,0.5,0.575926970005887
8ZCY|1|B,lf,1,1,0.7567567567567568,0.7785898363990426
8ZCY|1|B,lf,50,50,0.8125000000000001,0.8176606128043415
8ZCY|1|B,lf,100,100,0.8125000000000001,0.8176606128043415
8ZCY|1|B,lf,200,200,0.8125000000000001,0.8176606128043415
8ZCY|1|B,lf,500,500,0.8125000000000001,0.8176606128043415
8ZGR|1|Ta,lf,1,1,0.6060606060606061,0.6181491503195448
8ZGR|1|Ta,lf,50,50,0.625,0.6343828054385646
8ZGR|1|Ta,lf,100,100,0.6451612903225806,0.6519462908438329
8ZGR|1|Ta,lf,200,200,0.6451612903225806,0.6519462908438329
8ZGR|1|Ta,lf,500,500,0.6451612903225806,0.6519462908438329
8ZH3|1|Ta,lf,1,1,0.1111111111111111,0.11564880608274317
8ZH3|1|Ta,lf,50,50,0.6451612903225806,0.6726949805033487
8ZH3|1|Ta,lf,100,100,0.6451612903225806,0.6726949805033487
8ZH3|1|Ta,lf,200,200,0.6451612903225806,0.6726949805033487
8ZH3|1|Ta,lf,500,500,0.6451612903225806,0.6726949805033487
8ZHC|1|Ta,lf,1,1,0.2727272727272727,0.2698796309403003
8ZHC|1|Ta,lf,50,50,0.9743589743589743,0.974511776539606
8ZHC|1|Ta,lf,100,100,0.9743589743589743,0.974511776539606
8ZHC|1|Ta,lf,200,200,0.9743589743589743,0.974511776539606
8ZHC|1|Ta,lf,500,500,0.9743589743589743,0.974511776539606
9ASM|1|E,lf,1,1,0.8571428571428571,0.85744112286345
9ASM|1|E,lf,50,50,0.8923076923076922,0.8916253353391359
9ASM|1|E,lf,100,100,0.8923076923076922,0.8916253353391359
9ASM|1|E,lf,200,200,0.8923076923076922,0.8916253353391359
9ASM|1|E,lf,500,500,0.8923076923076922,0.8916253353391359
9ASN|1|E,lf,1,1,0.8,0.803851298497064
9ASN|1|E,lf,50,50,0.8529411764705881,0.8552526199073213
9ASN|1|E,lf,100,100,0.8529411764705881,0.8552526199073213
9ASN|1|E,lf,200,200,0.8529411764705881,0.8552526199073213
9ASN|1|E,lf,500,500,0.8529411764705881,0.8552526199073213
9ASP|1|E,lf,1,1,0.8059701492537312,0.8120276076795652
9ASP|1|E,lf,50,50,0.8437500000000001,0.846435956716745
9ASP|1|E,lf,100,100,0.8437500000000001,0.846435956716745
9ASP|1|E,lf,200,200,0.8437500000000001,0.846435956716745
9ASP|1|E,lf,500,500,0.8437500000000001,0.846435956716745
8Q87|1|V,lf,1,1,0.45714285714285713,0.4539793155985607
8Q87|1|V,lf,50,50,0.6486486486486486,0.6485313731614959
8Q87|1|V,lf,100,100,0.7058823529411765,0.7041174394219389
8Q87|1|V,lf,200,200,0.7058823529411765,0.7041174394219389
8Q87|1|V,lf,500,500,0.7058823529411765,0.7041174394219389
9AXV|1|Sn,lf,1,1,0.761904761904762,0.7609698290918705
9AXV|1|Sn,lf,50,50,0.9047619047619048,0.9050797887640684
9AXV|1|Sn,lf,100,100,0.9047619047619048,0.9050797887640684
9AXV|1|Sn,lf,200,200,0.9047619047619048,0.9050797887640684
9AXV|1|Sn,lf,500,500,0.9047619047619048,0.9050797887640684
8QBT|1|7,lf,1,1,0.32258064516129037,0.4369075393239111
8QBT|1|7,lf,50,50,0.4,0.49868015607880756
8QBT|1|7,lf,100,100,0.4,0.49868015607880756
8QBT|1|7,lf,200,200,0.4,0.49868015607880756
8QBT|1|7,lf,500,500,0.4,0.49868015607880756
9HL9|1|S4,lf,1,1,0.9268292682926829,0.9288004777321274
9HL9|1|S4,lf,50,50,0.9268292682926829,0.9288004777321274
9HL9|1|S4,lf,100,100,0.9268292682926829,0.9288004777321274
9HL9|1|S4,lf,200,200,0.9268292682926829,0.9288004777321274
9HL9|1|S4,lf,500,500,0.9268292682926829,0.9288004777321274
8R55|1|7,lf,1,1,0.9302325581395349,0.9319683206276422
8R55|1|7,lf,50,50,0.9302325581395349,0.9319683206276422
8R55|1|7,lf,100,100,0.9302325581395349,0.9319683206276422
8R55|1|7,lf,200,200,0.9302325581395349,0.9319683206276422
8R55|1|7,lf,500,500,0.9302325581395349,0.9319683206276422
9B83|1|C,lf,1,1,0.823529411764706,0.8215044568515858
9B83|1|C,lf,50,50,0.823529411764706,0.8215044568515858
9B83|1|C,lf,100,100,0.823529411764706,0.8215044568515858
9B83|1|C,lf,200,200,0.823529411764706,0.8215044568515858
9B83|1|C,lf,500,500,0.823529411764706,0.8215044568515858
9B89|1|C,lf,1,1,0.8,0.8018138000327941
9B89|1|C,lf,50,50,0.8,0.8018138000327941
9B89|1|C,lf,100,100,0.8,0.8018138000327941
9B89|1|C,lf,200,200,0.8,0.8018138000327941
9B89|1|C,lf,500,500,0.8,0.8018138000327941
9CAI|1|DA,lf,1,1,0.5,0.49663975224990287
9CAI|1|DA,lf,50,50,0.9302325581395349,0.9299578771338515
9CAI|1|DA,lf,100,100,0.9302325581395349,0.9299578771338515
9CAI|1|DA,lf,200,200,0.9302325581395349,0.9299578771338515
9CAI|1|DA,lf,500,500,0.9302325581395349,0.9299578771338515
8RJB|1|q,lf,1,1,0.0,-0.00724294110333756
8RJB|1|q,lf,50,50,0.9268292682926829,0.926579108291255
8RJB|1|q,lf,100,100,0.9268292682926829,0.926579108291255
8RJB|1|q,lf,200,200,0.9268292682926829,0.926579108291255
8RJB|1|q,lf,500,500,0.9268292682926829,0.926579108291255
9BUP|1|S9,lf,1,1,0.7222222222222222,0.7504832341052209
9BUP|1|S9,lf,50,50,0.7222222222222222,0.7504832341052209
9BUP|1|S9,lf,100,100,0.7428571428571429,0.7674858379721461
9BUP|1|S9,lf,200,200,0.7428571428571429,0.7674858379721461
9BUP|1|S9,lf,500,500,0.7428571428571429,0.7674858379721461
9BZC|1|A,lf,1,1,0.84,0.8416398466457575
9BZC|1|A,lf,50,50,0.8627450980392156,0.863300055067198
9BZC|1|A,lf,100,100,0.8627450980392156,0.863300055067198
9BZC|1|A,lf,200,200,0.8627450980392156,0.863300055067198
9BZC|1|A,lf,500,500,0.8627450980392156,0.863300055067198
9C0J|1|R,lf,1,1,0.6981132075471698,0.6967666328964376
9C0J|1|R,lf,50,50,0.8380952380952382,0.8374182809190659
9C0J|1|R,lf,100,100,0.8380952380952382,0.8374182809190659
9C0J|1|R,lf,200,200,0.8380952380952382,0.8374182809190659
9C0J|1|R,lf,500,500,0.8380952380952382,0.8374182809190659
9C2K|1|R,lf,1,1,0.8461538461538461,0.8452134759141418
9C2K|1|R,lf,50,50,0.9387755102040817,0.9383824605516196
9C2K|1|R,lf,100,100,0.9387755102040817,0.9383824605516196
9C2K|1|R,lf,200,200,0.9387755102040817,0.9383824605516196
9C2K|1|R,lf,500,500,0.9387755102040817,0.9383824605516196
9C3I|1|A,lf,1,1,0.7906976744186046,0.7891402048417554
9C3I|1|A,lf,50,50,0.9523809523809523,0.9519864750633982
9C3I|1|A,lf,100,100,0.9523809523809523,0.9519864750633982
9C3I|1|A,lf,200,200,0.9523809523809523,0.9519864750633982
9C3I|1|A,lf,500,500,0.9523809523809523,0.9519864750633982
9FXO|1|S3,lf,1,1,0.975609756097561,0.9757229425227255
9FXO|1|S3,lf,50,50,0.975609756097561,0.9757229425227255
9FXO|1|S3,lf,100,100,0.975609756097561,0.9757229425227255
9FXO|1|S3,lf,200,200,0.975609756097561,0.9757229425227255
9FXO|1|S3,lf,500,500,0.975609756097561,0.9757229425227255
9C6K|1|X,lf,1,1,0.4999999999999999,0.4966180605141801
9C6K|1|X,lf,50,50,0.8333333333333333,0.8327943778203383
9C6K|1|X,lf,100,100,0.8333333333333333,0.8327943778203383
9C6K|1|X,lf,200,200,0.8333333333333333,0.8327943778203383
9C6K|1|X,lf,500,500,0.8333333333333333,0.8327943778203383
4XCO|1|M,lf,1,1,0.9285714285714286,0.9305385930871034
4XCO|1|M,lf,50,50,0.9285714285714286,0.9305385930871034
4XCO|1|M,lf,100,100,0.9285714285714286,0.9305385930871034
4XCO|1|M,lf,200,200,0.9285714285714286,0.9305385930871034
4XCO|1|M,lf,500,500,0.9285714285714286,0.9305385930871034
9LKF|1|A,lf,1,1,0.3,0.29470941230713676
9LKF|1|A,lf,50,50,0.8500000000000001,0.8498663129628865
9LKF|1|A,lf,100,100,0.8500000000000001,0.8498663129628865
9LKF|1|A,lf,200,200,0.8500000000000001,0.8498663129628865
9LKF|1|A,lf,500,500,0.8500000000000001,0.8498663129628865
9UW0|1|X,lf,1,1,0.6111111111111112,0.6113944688000711
9UW0|1|X,lf,50,50,0.6666666666666667,0.6796781491684251
9UW0|1|X,lf,100,100,0.6666666666666667,0.6796781491684251
9UW0|1|X,lf,200,200,0.6666666666666667,0.6796781491684251
9UW0|1|X,lf,500,500,0.6666666666666667,0.6796781491684251
9LPA|1|O,lf,1,1,0.7407407407407407,0.7651429075623853
